prefecture,city,yomigana,population,search_volume
熊本県,（旧：西合志町）,,35458,0
熊本県,美里町,,9392,0
熊本県,（旧：中央町）,,4083,0
熊本県,（旧：砥用町）,,5309,0
熊本県,玉東町,,5045,0
熊本県,南関町,,8979,0
熊本県,長洲町,,15372,0
熊本県,和水町,,9342,0
熊本県,（旧：菊水町）,,5496,0
熊本県,（旧：三加和町）,,3846,0
熊本県,大津町,,35187,0
熊本県,菊陽町,,43337,0
熊本県,南小国町,,3750,0
熊本県,小国町,,6590,0
熊本県,産山村,,1382,0
熊本県,高森町,,5789,0
熊本県,西原村,,6426,0
熊本県,南阿蘇村,,9836,0
熊本県,（旧：白水村）,,3724,0
熊本県,（旧：久木野村）,,2637,0
熊本県,（旧：長陽村）,,3475,0
熊本県,御船町,,16303,0
熊本県,嘉島町,,9547,0
熊本県,益城町,,32510,0
熊本県,甲佐町,,10132,0
熊本県,山都町,,13503,0
熊本県,（旧：蘇陽町）,,3139,0
熊本県,（旧：矢部町）,,8256,0
熊本県,（旧：清和村）,,2108,0
熊本県,氷川町,,11094,0
熊本県,（旧：竜北町）,,6824,0
熊本県,（旧：宮原町）,,4270,0
熊本県,芦北町,,15681,0
熊本県,（旧：田浦町）,,3770,0
熊本県,（旧：芦北町）,,11911,0
熊本県,津奈木町,,4254,0
熊本県,錦町,,10288,0
熊本県,多良木町,,9076,0
熊本県,湯前町,,3627,0
熊本県,水上村,,2033,0
熊本県,相良村,,4070,0
熊本県,五木村,,931,0
熊本県,山江村,,3238,0
熊本県,球磨村,,2433,0
熊本県,あさぎり町,,14676,0
熊本県,（旧：上村）,,4293,0
熊本県,（旧：免田町）,,5403,0
熊本県,（旧：岡原村）,,2318,0
熊本県,（旧：須恵村）,,1138,0
熊本県,（旧：深田村）,,1524,0
熊本県,苓北町,,7114,0
大分県,大分市,おおいたし,475614,0
大分県,（旧：大分市）,,464016,0
大分県,（旧：野津原町）,,4046,0
大分県,（旧：佐賀関町）,,7552,0
大分県,別府市,べっぷし,115321,0
大分県,中津市,なかつし,82863,0
大分県,（旧：中津市）,,70051,0
大分県,（旧：三光村）,,5040,0
大分県,（旧：本耶馬溪町）,,2531,0
大分県,（旧：耶馬渓町）,,3229,0
大分県,（旧：山国町）,,2012,0
大分県,日田市,ひたし,62657,0
大分県,（旧：日田市）,,54171,0
大分県,（旧：前津江村）,,832,0
大分県,（旧：中津江村）,,621,0
大分県,（旧：上津江村）,,666,0
大分県,（旧：大山町）,,2429,0
大分県,（旧：天瀬町）,,3938,0
大分県,佐伯市,さいきし,66851,0
大分県,（旧：佐伯市）,,42711,0
大分県,（旧：上浦町）,,1651,0
大分県,（旧：弥生町）,,6853,0
大分県,（旧：本匠村）,,1243,0
大分県,（旧：宇目町）,,2346,0
大分県,（旧：直川村）,,2006,0
大分県,（旧：鶴見町）,,2635,0
大分県,（旧：米水津村）,,1605,0
大分県,（旧：蒲江町）,,5801,0
大分県,臼杵市,うすきし,36158,0
大分県,（旧：臼杵市）,,29418,0
大分県,（旧：野津町）,,6740,0
大分県,津久見市,つくみし,16100,0
大分県,竹田市,たけたし,20332,0
大分県,（旧：竹田市）,,12171,0
大分県,（旧：荻町）,,2602,0
大分県,（旧：久住町）,,3596,0
大分県,（旧：直入町）,,1963,0
大分県,豊後高田市,ぶんごたかだし,22112,0
大分県,（旧：豊後高田市）,,16683,0
大分県,（旧：真玉町）,,2831,0
大分県,（旧：香々地町）,,2598,0
大分県,杵築市,きつきし,27999,0
大分県,（旧：杵築市）,,20851,0
大分県,（旧：大田村）,,1151,0
大分県,（旧：山香町）,,5997,0
大分県,宇佐市,うさし,52771,0
大分県,（旧：宇佐市）,,43838,0
大分県,（旧：院内町）,,3416,0
大分県,（旧：安心院町）,,5517,0
大分県,豊後大野市,ぶんごおおのし,33695,0
大分県,（旧：三重町）,,16229,0
大分県,（旧：清川村）,,1734,0
大分県,（旧：緒方町）,,4404,0
大分県,（旧：朝地町）,,2272,0
大分県,（旧：大野町）,,3849,0
大分県,（旧：千歳村）,,1913,0
大分県,（旧：犬飼町）,,3294,0
大分県,由布市,ゆふし,32772,0
大分県,（旧：挾間町）,,16644,0
大分県,（旧：庄内町）,,6705,0
大分県,（旧：湯布院町）,,9423,0
大分県,国東市,くにさきし,26232,0
大分県,（旧：国見町）,,3752,0
大分県,（旧：国東町）,,9575,0
大分県,（旧：武蔵町）,,4783,0
大分県,（旧：安岐町）,,8122,0
大分県,姫島村,,1725,0
大分県,日出町,,27723,0
大分県,九重町,,8541,0
大分県,玖珠町,,14386,0
宮崎県,宮崎市,みやざきし,401339,0
宮崎県,（旧：宮崎市）,,317747,0
宮崎県,（旧：清武町）,,29134,0
宮崎県,（旧：田野町）,,10855,0
宮崎県,（旧：佐土原町）,,32797,0
宮崎県,（旧：高岡町）,,10806,0
宮崎県,都城市,みやこのじょうし,160640,0
宮崎県,（旧：都城市）,,130355,0
宮崎県,（旧：山之口町）,,5817,0
宮崎県,（旧：高城町）,,9789,0
宮崎県,（旧：山田町）,,6531,0
宮崎県,（旧：高崎町）,,8148,0
宮崎県,延岡市,のべおかし,118394,0
宮崎県,（旧：延岡市）,,108792,0
宮崎県,（旧：北方町）,,3338,0
宮崎県,（旧：北川町）,,3207,0
宮崎県,（旧：北浦町）,,3057,0
宮崎県,日南市,にちなんし,50848,0
宮崎県,（旧：日南市）,,37955,0
宮崎県,（旧：北郷町）,,3971,0
宮崎県,（旧：南郷町）,,8922,0
宮崎県,小林市,こばやしし,43670,0
宮崎県,（旧：小林市）,,35264,0
宮崎県,（旧：野尻町）,,6993,0
宮崎県,（旧：須木村）,,1413,0
宮崎県,日向市,ひゅうがし,59629,0
宮崎県,（旧：日向市）,,56076,0
宮崎県,（旧：東郷町）,,3553,0
宮崎県,串間市,くしまし,16822,0
宮崎県,西都市,さいとし,28610,0
宮崎県,えびの市,えびのし,17638,0
宮崎県,三股町,,25591,0
宮崎県,高原町,,8639,0
宮崎県,国富町,,18398,0
宮崎県,綾町,,6934,0
宮崎県,高鍋町,,19922,0
宮崎県,新富町,,16564,0
宮崎県,西米良村,,1000,0
宮崎県,木城町,,4895,0
宮崎県,川南町,,15194,0
宮崎県,都農町,,9906,0
宮崎県,門川町,,17379,0
宮崎県,諸塚村,,1486,0
宮崎県,椎葉村,,2503,0
宮崎県,美郷町,,4826,0
宮崎県,（旧：南郷村）,,1555,0
宮崎県,（旧：西郷村）,,1809,0
宮崎県,（旧：北郷村）,,1462,0
宮崎県,高千穂町,,11642,0
宮崎県,日之影町,,3635,0
宮崎県,五ヶ瀬町,,3472,0
鹿児島県,鹿児島市,かごしまし,593128,0
鹿児島県,（旧：鹿児島市）,,546358,0
鹿児島県,（旧：吉田町）,,9868,0
鹿児島県,（旧：桜島町）,,2811,0
鹿児島県,（旧：喜入町）,,10706,0
鹿児島県,（旧：松元町）,,16563,0
鹿児島県,（旧：郡山町）,,6822,0
鹿児島県,鹿屋市,かのやし,101096,0
鹿児島県,（旧：鹿屋市）,,80909,0
鹿児島県,（旧：輝北町）,,2798,0
鹿児島県,（旧：串良町）,,11331,0
鹿児島県,（旧：吾平町）,,6058,0
鹿児島県,枕崎市,まくらざきし,20033,0
鹿児島県,阿久根市,あくねし,19270,0
鹿児島県,出水市,いずみし,51994,0
鹿児島県,（旧：出水市）,,35402,0
鹿児島県,（旧：野田町）,,3759,0
鹿児島県,（旧：高尾野町）,,12833,0
鹿児島県,指宿市,いぶすきし,39011,0
鹿児島県,（旧：指宿市）,,26122,0
鹿児島県,（旧：山川町）,,7881,0
鹿児島県,（旧：開聞町）,,5008,0
鹿児島県,西之表市,にしのおもてし,14708,0
鹿児島県,垂水市,たるみずし,13819,0
鹿児島県,薩摩川内市,さつませんだいし,92403,0
鹿児島県,（旧：川内市）,,70360,0
鹿児島県,（旧：樋脇町）,,5948,0
鹿児島県,（旧：入来町）,,4130,0
鹿児島県,（旧：東郷町）,,4822,0
鹿児島県,（旧：祁答院町）,,3160,0
鹿児島県,（旧：里村）,,1026,0
鹿児島県,（旧：上甑村）,,1022,0
鹿児島県,（旧：下甑村）,,1582,0
鹿児島県,（旧：鹿島村）,,353,0
鹿児島県,日置市,ひおきし,47153,0
鹿児島県,（旧：東市来町）,,10747,0
鹿児島県,（旧：伊集院町）,,24893,0
鹿児島県,（旧：日吉町）,,4367,0
鹿児島県,（旧：吹上町）,,7146,0
鹿児島県,曽於市,そおし,33310,0
鹿児島県,（旧：大隅町）,,9212,0
鹿児島県,（旧：財部町）,,9032,0
鹿児島県,（旧：末吉町）,,15066,0
鹿児島県,霧島市,きりしまし,123135,0
鹿児島県,（旧：国分市）,,58735,0
鹿児島県,（旧：溝辺町）,,7642,0
鹿児島県,（旧：横川町）,,3632,0
鹿児島県,（旧：牧園町）,,6115,0
鹿児島県,（旧：霧島町）,,4293,0
鹿児島県,（旧：隼人町）,,38014,0
鹿児島県,（旧：福山町）,,4704,0
鹿児島県,いちき串木野市,いちきくしきのし,27490,0
鹿児島県,（旧：串木野市）,,21347,0
鹿児島県,（旧：市来町）,,6143,0
鹿児島県,南さつま市,みなみさつまし,32887,0
鹿児島県,（旧：加世田市）,,20564,0
鹿児島県,（旧：笠沙町）,,2036,0
鹿児島県,（旧：大浦町）,,1674,0
鹿児島県,（旧：坊津町）,,2621,0
鹿児島県,（旧：金峰町）,,5992,0
鹿児島県,志布志市,しぶしし,29329,0
鹿児島県,（旧：松山町）,,3607,0
鹿児島県,（旧：志布志町）,,15713,0
鹿児島県,（旧：有明町）,,10009,0
鹿児島県,奄美市,あまみし,41390,0
鹿児島県,（旧：名瀬市）,,34838,0
鹿児島県,（旧：住用村）,,1188,0
鹿児島県,（旧：笠利町）,,5364,0
鹿児島県,南九州市,みなみきゅうしゅうし,33080,0
鹿児島県,（旧：頴娃町）,,10561,0
鹿児島県,（旧：知覧町）,,10522,0
鹿児島県,（旧：川辺町）,,11997,0
鹿児島県,伊佐市,いさし,24453,0
鹿児島県,（旧：大口市）,,17473,0
鹿児島県,（旧：菱刈町）,,6980,0
鹿児島県,姶良市,あいらし,76348,0
鹿児島県,（旧：加治木町）,,20739,0
鹿児島県,（旧：姶良町）,,49740,0
鹿児島県,（旧：蒲生町）,,5869,0
鹿児島県,三島村,,405,0
鹿児島県,十島村,,740,0
鹿児島県,さつま町,,20243,0
鹿児島県,（旧：宮之城町）,,13691,0
鹿児島県,（旧：鶴田町）,,3640,0
鹿児島県,（旧：薩摩町）,,2912,0
鹿児島県,長島町,,9705,0
鹿児島県,（旧：東町）,,5843,0
鹿児島県,（旧：長島町）,,3862,0
鹿児島県,湧水町,,9119,0
鹿児島県,（旧：栗野町）,,5887,0
鹿児島県,（旧：吉松町）,,3232,0
鹿児島県,大崎町,,12385,0
鹿児島県,東串良町,,6237,0
鹿児島県,錦江町,,6944,0
鹿児島県,（旧：大根占町）,,4918,0
鹿児島県,（旧：田代町）,,2026,0
鹿児島県,南大隅町,,6481,0
鹿児島県,（旧：根占町）,,4769,0
鹿児島県,（旧：佐多町）,,1712,0
鹿児島県,肝付町,,14227,0
鹿児島県,（旧：内之浦町）,,2677,0
鹿児島県,（旧：高山町）,,11550,0
鹿児島県,中種子町,,7539,0
鹿児島県,南種子町,,5445,0
鹿児島県,屋久島町,,11858,0
鹿児島県,（旧：上屋久町）,,5616,0
鹿児島県,（旧：屋久町）,,6242,0
鹿児島県,大和村,,1364,0
鹿児島県,宇検村,,1621,0
鹿児島県,瀬戸内町,,8546,0
鹿児島県,龍郷町,,5817,0
鹿児島県,喜界町,,6629,0
鹿児島県,徳之島町,,10147,0
鹿児島県,天城町,,5517,0
鹿児島県,伊仙町,,6139,0
鹿児島県,和泊町,,6246,0
鹿児島県,知名町,,5750,0
鹿児島県,与論町,,5115,0
沖縄県,那覇市,なはし,317625,0
沖縄県,宜野湾市,ぎのわんし,100125,0
沖縄県,石垣市,いしがきし,47637,0
沖縄県,浦添市,うらそえし,115690,0
沖縄県,名護市,なごし,63554,0
沖縄県,糸満市,いとまんし,61007,0
沖縄県,沖縄市,おきなわし,142752,0
沖縄県,豊見城市,とみぐすくし,64612,0
沖縄県,（旧：豊見城村）,,64612,0
沖縄県,うるま市,うるまし,125303,0
沖縄県,（旧：石川市）,,23869,0
沖縄県,（旧：具志川市）,,77312,0
沖縄県,（旧：与那城町）,,11451,0
沖縄県,（旧：勝連町）,,12671,0
沖縄県,宮古島市,みやこじまし,52931,0
沖縄県,（旧：平良市）,,36845,0
沖縄県,（旧：城辺町）,,4907,0
沖縄県,（旧：下地町）,,2876,0
沖縄県,（旧：上野村）,,3721,0
沖縄県,（旧：伊良部町）,,4582,0
沖縄県,南城市,なんじょうし,44043,0
